_key,skill_id,skill_quality,skill_quality_view,hit_range,prepare,probability_init,probability_max,main_detail,season,skill_type,show_skill_type,counselor,side_only,special,name,description,target_description,skill_mark_type,flag,skill_quality_level,tag,brief_description,main_effect_id,main_effect_name,main_buff_type
200623,200623,5,49,2,0,30,30,20062301,0,3,0,0,0,0,锦马慑敌,对敌军单体发动攻击使其动摇，每回合损失一定兵力（伤害率#effect_01#%），同时每回合有#prob_param_02#的几率陷入混乱，持续#available_round_02#,0,"1,4","11,31,51",A,,使敌军单体陷入动摇状态，并使其陷入混乱状态,303,动摇,0
200624,200624,5,49,1,0,100,100,20062401,0,2,0,0,0,0,轻侠妄为,战斗开始后前#available_round_01#，使自身进入洞察状态，免疫混乱、犹豫、怯战、暴走和挑衅效果，攻击所造成的伤害提高#effect_02#%,0,"4,",,A,,前3回合，使自身进入洞察状态，使自身造成的攻击伤害提高,511,洞察,0
200625,200625,5,49,3,0,100,100,20062512,0,2,0,0,0,0,竭忠,战斗中以自身受到的伤害提高#effect_01#%为代价，使友军全体发动攻击的伤害提高#effect_12#%,0,"4,",,C,,使自身受到的伤害提升，使友军全体造成的攻击伤害提升,531,攻击伤害提高,0
200626,200626,5,49,3,0,100,100,20062612,0,2,0,0,0,0,吴之副督,战斗开始后前#available_round_01#，以降低自身攻击#effect_01#为代价，使友军全体防御属性提高#effect_12#,0,"4,",,B,,前3回合，使自身攻击属性下降，使友军全体防御属性提升,102,防御属性提高,0
200627,200627,5,49,1,0,30,30,20062712,0,3,0,0,0,0,慎兵,使自身攻击距离-1，受到攻击时的伤害降低#effect_12#%，每回合恢复一定兵力（恢复率#effect_13#%），持续#available_round_01#,0,"4,",41,C,,使自身攻击距离-1，使自身受到攻击伤害降低，恢复自身一定兵力,522,受到攻击伤害降低,0
200628,200628,5,49,3,0,30,30,20062801,0,3,0,0,0,0,斧钺之利,移除敌军群体的有益效果，并使其因为受重伤而动摇，每回合产生逃兵（伤害率#effect_02#%），持续#available_round_02#,0,"1,","11,51",B,,移除敌军群体有益效果，使敌军群体陷入动摇状态,512,看破,0
200629,200629,5,49,3,0,100,100,20062901,0,2,0,0,0,0,国士,战斗开始后前#available_round_01#，使自身造成的伤害无视规避，每回合有#prob_param_02#的几率进入洞察状态，免疫混乱、犹豫、怯战、暴走和挑衅效果,0,"4,",,B,,前4回合，使自身造成的伤害无视规避，使自身进入洞察状态,515,无视规避,0
200630,200630,5,49,4,0,35,35,20063001,0,3,0,0,0,0,拔剑护主,使自身受到普通攻击时可以反击（伤害率#effect_01#%），受到攻击和策略攻击的伤害降低#effect_02#%，持续#available_round_01#,0,"4,",,B,,使自身受到普通攻击时反击，使自身受到伤害降低,551,反击,0
200631,200631,5,49,3,0,40,40,20063101,0,3,0,0,0,0,身佑废皇,使友军全体受到攻击的伤害以及发动攻击造成的伤害都降低#effect_01#%（受谋略属性影响），持续#available_round_01#,0,"4,",,C,,使友军全体受到的攻击伤害和造成的攻击伤害降低,522,受到攻击伤害降低,0
200632,200632,3,40,1,0,100,100,20063201,0,1,0,0,0,0,回马,使自身受到普通攻击时能进行反击（伤害率#effect_01#%）,0,"4,",,B,3,使自身受到普通攻击后反击,551,反击,0
200633,200633,5,49,1,0,25,25,20063301,0,3,0,0,0,0,黄须虎子,使自身发动攻击时的伤害提高#effect_01#%，并进入分兵状态，普通攻击后同时对附近的敌军造成伤害（伤害率#effect_02#%），持续#available_round_02#,0,"4,",,A,,使自身造成的攻击伤害提升，并进入分兵状态,531,攻击伤害提高,0
200634,200634,5,49,2,0,35,45,20063401,0,3,0,0,0,0,十二奇策,移除友军单体的有害效果，并使每回合都有#prob_param_04#的几率随机获得洞察、规避、先手状态，持续#available_round_03#，每个效果独立判定,0,"4,",,B,,移除友军单体的有害效果，并使其每回合进入洞察、规避、先手状态，每个效果单独判定,513,镇静,0
200635,200635,3,40,4,0,30,30,20063501,0,3,0,0,0,0,奔袭,对敌军单体发动一次攻击（伤害率#effect_01#%）,0,"1,","11,51",C,1,对敌军单体造成攻击伤害,301,攻击伤害,0
200636,200636,3,40,1,0,100,100,20063601,0,1,0,0,0,0,远攻奇略,自身攻击距离+1，进行策略攻击时的伤害提高#effect_02#%,0,"4,",,C,3,使自身攻击距离提升，使自身造成的策略伤害提升,106,攻击距离提高,0
200637,200637,5,49,1,0,100,100,20063701,0,1,0,0,0,0,悍将,使自身攻击属性、防御属性、谋略属性提高#effect_01#,0,"4,",,B,,使自身攻击属性、防御属性、谋略属性提升,101,攻击属性提高,0
200638,200638,2,30,3,0,30,30,20063801,0,3,0,0,0,0,突击,对敌军单体发动一次攻击（伤害率#effect_01#%）,0,"1,","11,51",D,1,对敌军单体造成攻击伤害,301,攻击伤害,0
200639,200639,2,30,4,0,45,45,20063901,0,3,0,0,0,0,谋攻,对敌军单体发动策略攻击（伤害率#effect_01#%，受谋略属性影响）,0,"2,","21,51",D,2,对敌军单体造成策略攻击,302,策略攻击伤害,0
200640,200640,5,49,2,0,100,100,20064001,0,2,0,0,0,0,以主制客,战斗开始后@第5回合@，使我军全体进行攻击时的伤害提高#effect_01#%，持续直到战斗结束,0,"4,",,B,,第五回合起，使我军全体造成的攻击伤害提升,531,攻击伤害提高,0
200641,200641,5,49,6,0,30,30,20064101,0,4,0,0,0,0,水泽伏击,普通攻击后，对攻击目标发动出其不意的伏击（伤害率#effect_01#%），此攻击有#prob_param_02#的几率再度触发一次,0,"1,","14,51",B,,普通攻击后，对攻击目标再造成一次攻击伤害，并再触发一次,301,攻击伤害,0
200642,200642,5,49,3,0,100,100,20064201,0,1,0,0,0,0,借刀斩叛,每回合有#prob_param_01#的几率对敌军单体发动一次猛攻（伤害率#subsk_210642_effect_12#%），但此后将无法再发动主动战法，持续#subsk_210642_available_round_01#,敌军单体,"1,",,B,,每回合对敌军单体造成一次攻击伤害，使自身无法发动主动战法,122,子技能（有益）,0
200643,200643,4,50,1,0,100,100,20064301,0,1,0,0,0,0,愈战愈勇,使自身进行攻击的伤害提高#effect_01#%，此效果每回合开始时额外叠加一次，持续直到战斗结束,0,"4,",,A,3,每回合提升自身攻击伤害,531,攻击伤害提高,0
200644,200644,4,50,1,0,100,100,20064401,0,1,0,0,0,0,步步为营,使自身受到的所有伤害降低#effect_01#%，此效果每回合开始时额外叠加一次，持续直到战斗结束,0,"4,",,A,6,使自身受到的伤害降低，每回合效果累加,522,受到攻击伤害降低,0
200645,200645,4,50,1,0,100,100,20064501,0,1,0,0,0,0,深谋远虑,使自身进行策略攻击的伤害提高#effect_01#%，此效果每回合开始时额外叠加一次，持续直到战斗结束,0,"4,",,A,3,每回合使自身造成的策略伤害提升,533,策略攻击伤害提高,0
200646,200646,4,50,1,0,100,100,20064601,0,2,0,0,0,0,疾风迅雷,战斗中能够优先行动，@第3回合@开始，当普通攻击命中目标后将有#subsk_210646_prob_param_01#的几率使其混乱，持续#subsk_210646_available_round_01#,0,"4,",,B,"3,5",自身优先行动，第3回合后，普通攻击使目标陷入混乱状态,761,先手(预备),0
200647,200647,4,50,5,1,30,30,20064701,0,3,0,0,0,0,一骑当千,#prepare#准备，对敌军全体发动一次猛烈攻击（伤害率#effect_01#%）,0,"1,","11,51",S,1,1回合准备，对敌军全体造成大量攻击伤害,301,攻击伤害,0
200648,200648,6,59,5,0,100,100,20064801,0,2,0,0,0,0,白衣渡江,战斗开始后前#available_round_01#，使敌军群体无法进行普通攻击，在此效果结束后，将对敌军全体发动一次强力策略攻击（伤害率#effect_23#%，受谋略属性影响），造成的伤害无视规避,0,"2,4",,S,,前2回合，使敌军群体无法进行普通攻击，此效果结束后，对敌军全体造成一次策略攻击伤害，此伤害无视规避,752,怯战(预备),0
200649,200649,5,49,5,0,100,100,20064901,0,2,0,0,0,0,怯弱,战斗开始后前#available_round_01#，使敌军单体攻击距离-1，进行策略攻击时的伤害下降#effect_02#%（受谋略属性影响）,0,"4,",,D,,前3回合，使敌军单体攻击距离-1，使其造成的策略攻击伤害降低,206,攻击距离降低,0
200650,200650,5,49,5,0,30,40,20065012,0,3,0,0,0,0,存嗣流愿,以一定兵力为代价，使友军全体在受到下#available_hit_12#攻击时进入规避状态，可以免疫伤害,0,"4,",,B,,使友军全体受到下1次攻击时进入规避状态,714,规避(预备),0
200651,200651,5,49,5,0,35,35,20065112,0,3,0,0,0,0,妒后,窃取敌军群体#effect_01#防御（受谋略属性影响），并平均增加至我军群体，持续#available_round_12#,0,"4,",,C,,窃取敌军群体防御属性，平均增加至我军群体,102,防御属性提高,0
200652,200652,6,59,5,0,25,40,20065201,0,3,0,0,0,0,双艳,使敌军群体陷入暴走状态，并有#prob_param_02#的几率使其攻击距离-1，持续#available_round_02#,0,"4,",31,A,,使敌军群体陷入暴走状态，并使其攻击距离-1,503,暴走,0
200653,200653,5,49,3,0,30,30,20065301,0,3,0,0,0,0,南中平蛮,对敌军单体发动攻击使其动摇，每回合产生逃兵（伤害率#effect_01#%），持续#available_round_01#，在此期间，其防御会下降#effect_02#,0,"1,","11,51",B,,使敌军单体陷入动摇状态，并使其防御属性下降,303,动摇,0
200654,200654,5,49,1,0,100,100,20065412,0,1,0,0,0,0,安途若素,以进行策略攻击时伤害下降#effect_01#%为代价，使自身防御增加#effect_12#，受到策略攻击时的伤害下降#effect_13#%,0,"4,",,C,,使自身造成的策略攻击伤害降低，使自身防御属性提升，使自身受到的策略攻击伤害降低,102,防御属性提高,0
200655,200655,6,59,1,0,120,120,20065501,0,3,0,0,0,0,虎步关右,使自身首次造成的攻击伤害提高#effect_01#%（受速度属性影响）$$$使自身首次造成的^主动战法伤害^提高#effect_01#%（受速度属性影响），^此效果最多叠加2次^,0,"4,",,B,,使自身首次造成的攻击伤害提升$$$使自身首次造成的^主动战法伤害^提高，^叠加2次^,531,攻击伤害提高,0
200656,200656,5,49,3,0,30,30,20065601,0,3,0,0,0,0,经久善战,使我军全体防御属性提高#effect_01#，持续#available_round_01#,0,"4,",,C,,使我军全体防御属性提升,102,防御属性提高,0
200657,200657,5,49,3,0,30,30,20065701,0,3,0,0,0,0,蜀中老将,使我军全体攻击属性提高#effect_01#，持续#available_round_01#,0,"4,",,C,,使我军全体攻击属性提升,101,攻击属性提高,0
200658,200658,4,50,6,0,25,30,20065801,0,4,0,0,0,0,钝兵挫锐,普通攻击后，对攻击目标再次发动猛攻（伤害率#effect_01#%），并使其无法进行普通攻击，持续#available_round_02#,0,"1,","14,34,51",A,"1,5",对普通攻击目标造成攻击伤害，并使攻击目标陷入怯战状态,301,攻击伤害,0
200659,200659,4,50,6,0,25,30,20065901,0,4,0,0,0,0,怯心夺志,普通攻击后，对攻击目标再次发动猛攻（伤害率#effect_01#%），并使其无法发动主动战法，持续#available_round_02#,0,"1,","14,34,51",A,"1,5",对普通攻击目标造成攻击伤害，并使攻击目标陷入犹豫状态,301,攻击伤害,0
200660,200660,5,49,1,0,100,100,20066001,0,1,0,0,0,0,殉战,使自身攻击属性提高#effect_01#，防御属性提高#effect_02#，但受到攻击时的伤害提高#effect_03#%,0,"4,",,C,,使自身攻击属性、防御属性提升，使自身受到的攻击伤害提升,101,攻击属性提高,0
200661,200661,5,49,3,0,30,30,20066101,0,3,0,0,0,0,誓卫,援护我军群体，并以无法发动攻击为代价，使自身受到攻击时的伤害下降#effect_13#%，持续#available_round_13#,0,"4,",,C,,援护我军全体，使自身无法普通攻击，使自身受到的攻击伤害降低,504,援护,0
200662,200662,5,49,1,0,100,100,20066201,0,1,0,0,0,0,困守,因处于被围困状态而无法恢复兵力，自身发动攻击和策略攻击所造成的伤害提高#effect_01#%,0,"4,",,C,,使自身无法恢复兵力，使自身造成的伤害提升,531,攻击伤害提高,0
200663,200663,3,31,3,0,100,100,20066301,0,2,0,0,0,0,云梯,在本场战斗中使我军步兵全体攻城属性提高#effect_01#（受谋略属性影响）,0,"4,",,D,3,使我军全体步兵攻城属性提升,105,攻城属性提高,0
200664,200664,3,31,3,0,100,100,20066401,0,2,0,0,0,0,洞察之策,战斗开始后前#available_round_01#，使我军群体进入洞察状态，免疫混乱、犹豫、怯战、暴走和挑衅效果，防御属性提高#effect_02#,0,0,,A,,前2回合，使我军群体进入洞察状态，并使其防御属性提升,511,洞察,0
200665,200665,3,40,1,0,35,35,20066501,2,3,0,0,0,0,抢攻,使自身进行攻击的伤害提高#effect_01#%（受速度属性影响），并且可以优先行动，持续#available_round_01#,0,"4,",,C,3,使自身造成的攻击伤害提升，并优先行动,531,攻击伤害提高,0
200666,200666,3,31,4,0,30,30,20066601,0,3,0,0,0,0,游击,使敌军单体陷入动摇，每回合产生逃兵（伤害率#effect_01#%），持续#available_round_01#,0,"1,","11,51",C,1,使敌军单体陷入动摇状态,303,动摇,0
200667,200667,3,31,3,0,30,30,20066701,0,3,0,0,0,0,褒赏,使友军单体进行攻击时的伤害提高#effect_01#%（受谋略属性影响），并进入洞察状态，免疫混乱、犹豫、怯战、暴走和挑衅效果，持续#available_round_01#,0,0,,D,,使友军单体造成的攻击伤害提升，并进入洞察状态,531,攻击伤害提高,0
200668,200668,3,31,3,0,30,30,20066801,0,3,0,0,0,0,定计,使友军单体进行策略攻击时的伤害提高#effect_01#%（受谋略属性影响），并进入洞察状态，免疫混乱、犹豫、怯战、暴走和挑衅效果，持续#available_round_01#,0,0,,D,,使友军单体造成的策略攻击伤害提升，并进入洞察状态,533,策略攻击伤害提高,0
