_key,heroid,cost,hero_type,hit_range,attack_base,defence_base,intel_base,speed_base,destroy_base,attack_grow,defence_grow,intel_grow,speed_grow,destroy_grow,skill_init,base_hero_id,icon_hero_id,hero_type_feature,season,book_type,valid_time,release_time,policy_id,title_heroid,achieve_heroid,free_forget_skill_activity_id,free_forget_skill_time,fashion,show_priority,balance_activity_id,balance_skill_reset,balance_policy_reset,balance_policy_time_limit,country,quality,sex,space_type,is_season_card,is_release,is_op,is_sp_card,is_memorize_card,is_baijia_hero,hero_type_availible,func_availible,name,author,description,birth_and_death_year,second_name,hero_features_availible,share_description,head_icon_ids,tag,facade_ex_hero_id,balance_description,country_name,quality_name
100712,100712,25,2,2,6700,8000,8200,3700,2100,64,106,139,54,120,200999,0,0,0,0,0,0,0,110202,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,1,0,0,0,0,"2,12,22",,阮籍,,@【史】@三国时期著名诗人。博览群书，精通音律，任性不羁，崇奉老庄之学。不拘礼教，时人多有非议。又与嵇康、山涛等七人为友，世称“竹林七贤”。阮籍志向高远，然囿于乱朝，常恐罹谤遇祸，故而不问世事。曾多次以病辞官，更示人以狂放酣醉之状，司马昭称其“至慎”。景元四年魏帝曹奂下诏加封司马昭，阮籍执笔作劝进表，言辞清丽，时人重之。同年冬卒，时年五十四。,210-263,嗣宗,,,10071201,"2,5",,,魏,四星
100713,100713,25,1,3,6500,7500,8300,4000,1100,81,93,138,50,63,201000,0,0,0,0,0,0,0,110203,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,1,0,0,0,0,"1,11,21",,山涛,,@【史】@魏晋时期大臣，“竹林七贤”之一。幼年丧父，生活困苦。四十岁时，才担任郡主簿、功曹、上计掾。曾判断司马懿称病必有用意，便弃官而去，未到两年司马懿果然发动了高平陵之变。曾向司马昭谏言：“废长立少，违礼不祥。国之安危，恒必由之。”于是司马昭才定下司马炎为世子，司马炎亦因此亲自拜谢山涛。历任太子少傅、散骑常侍、侍中、光禄大夫等职，官至司徒。\n^【演】^在《三国演义》中，山涛仅登场一次，以“废长立幼，违礼不祥”为理由，劝阻司马昭想要立司马攸为继承人的想法。,205-283,巨源,,,10071301,6,,,晋,四星
100714,100714,20,2,2,2300,7100,8100,2800,1500,48,91,125,29,80,201001,0,0,0,0,0,0,0,210066,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,1,0,0,0,0,"2,12,22",,向秀,,@【史】@“竹林七贤”之一，官至散骑常侍。主张本体论玄学，万物自生、自化的崇有论哲学观。原本隐居山阳，在嵇康、吕安去世后应召前往洛阳任官，但是在朝期间向秀只做官不做事，消极无为。著有《思旧赋》、《难嵇叔夜养生论》。,227-272,子期,,,10071401,6,,,晋,四星
100715,100715,25,2,2,4200,7100,8000,3000,1900,46,88,133,33,125,201002,0,0,0,0,0,0,0,210067,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,1,0,0,0,0,"2,12,22",,阮咸,,@【史】@阮籍之侄，“竹林七贤”之一，官至始平太守，为人不拘常规，妙解音律，时人称之为“神解”，传说弦乐器“阮”便是阮咸改造发明的。阮咸嗜酒，曾留下与猪群共饮的轶事。阮咸最终以寿终，无著作传世。,?,仲容,,,10071501,"5,6",,,晋,四星
100716,100716,25,3,2,8000,8200,8600,8200,400,96,98,143,98,33,201003,0,0,0,0,0,0,0,110204,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,1,0,0,0,0,"3,13,23",,王戎,,@【史】@魏晋名士，幽州刺史王雄之孙、凉州刺史王浑之子。与阮籍交好，“竹林七贤”之一。承袭父爵贞陵亭侯，被司马昭辟为掾属。钟会曾向王戎询问伐蜀的计谋，王戎言：“非成功难，保之难也。”次年钟会果然叛乱被杀。历任散骑常侍、河东太守、荆州刺史，后迁为豫州刺史，加封建威将军，受诏伐吴，进攻武昌，因功进封安丰侯。官至司徒。\n^【演】^在《三国演义》中，王戎登场时为建威将军，伐吴之战中负责武昌地区的作战。,234-305,濬沖,,,10071601,5,,,晋,四星
100717,100717,25,1,2,4800,5700,8700,4800,1100,60,79,145,60,73,201004,0,0,0,0,0,0,0,210068,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,1,0,0,0,0,"1,11,21",,司马攸,,@【史】@小字桃符，司马炎的胞弟，司马昭的次子，后过继给司马师。司马攸聪慧温和，颇具人望，备受司马懿器重。司马炎立晋后，司马攸受封为齐王，并广施恩信，深得民心。东吴既平，司马炎健康恶化，而子嗣暗弱，朝中欲推司马攸继位之声愈烈。司马炎得知后，以正太子名位为由逼迫司马攸回到自己的封国，司马攸要求留守生母王元姬之墓，但不被允许，因此愤恨引疾，抱病辞行，最终吐血而亡，谥号“献”。\n^【演】^在《三国演义》中，司马攸是司马昭次子，性情温和，因司马师无子而过继给司马师。司马昭认为天下应该是司马师的，想要立司马攸为世子，后因群臣反对而作罢。,246-283,大猷,,,10071701,6,,,晋,四星
100718,100718,25,1,3,9200,7400,2800,5600,1000,153,102,27,54,66,201005,0,0,0,0,0,0,0,110205,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,1,0,0,0,0,"1,11,21",,文虎,,@【史】@魏晋时期将领，文钦之子，文鸯之弟。与父兄一起，同毌丘俭起兵勤王，兵败后逃往吴国。又参与诸葛诞反抗司马氏的叛乱，因文钦被诸葛诞杀害，与文鸯一起重新归顺司马昭，被封为将军。\n^【演】^在《三国演义》中，文虎和正史的形象大体一致，在诸葛诞起兵时登场，诸葛诞杀害文钦后，投降司马昭。,?-291,,,,10071801,"1,6",,,晋,四星
100719,100719,25,3,2,8300,8200,6000,8800,400,103,97,53,111,23,200245,0,0,0,0,0,0,1686711600,110220,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,1,0,0,0,0,"3,13,23",,曹爽,,@【史】@曹魏重臣，曹真之子。先后担任散骑常侍、武卫将军，后承袭父爵邵陵侯。太和五年，曹叡病危时以曹爽和司马懿为托孤大臣，拜大将军，假节钺，都督中外诸军事，录尚书事。曹芳即位后加侍中，封武安侯，权倾四海。正始年间，曹爽削去司马懿军权，并任用私人，专权乱政，出兵伐蜀空耗国力，又软禁郭太后，肆无忌惮，纵容党羽亲信，招致诸臣不满。正始十年，司马懿发动高平陵之变，曹爽认罪投降，后被司马懿诛灭三族。\n^【演】^在《三国演义》中，曹爽的生平基本与史实一致，骄奢淫逸，多有僭越之举，最终被司马懿诛灭三族。,?-249,,,,10071901,1,,,魏,四星
100720,100720,100,3,3,800,800,800,800,800,8,8,8,8,8,200184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,1,0,3,,长风破浪,,点兵连城人杰众，袍泽相聚家族。\n山河壮阔战略图。\n高莽眇无界，夏木独森疏。\n\n甲子狼烟兵戈起，重鼓士气如初。\n沙场百战大丈夫。 \n长风何所惧，破浪踏征途。,2022,,,,0,,,,群,五星
100721,100721,25,2,1,8200,5200,2200,2100,1500,78,50,21,20,86,200110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,0,1,0,0,0,0,"2,32",,成济,,@【史】@司马家族的部下，担任太子舍人。在甘露五年曹髦讨伐司马昭的政变中，受到贾充指使，当街刺杀天子曹髦。后被司马昭归罪，夷三族。\n^【演】^在《三国演义》中，成济的事迹与正史大体一致，受贾充指使而杀害曹髦，后被灭三族。,?-260,,,,10072101,,,,晋,三星
100722,100722,15,1,4,3100,6600,8500,4800,1200,26,55,71,40,60,200123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,0,1,0,0,0,0,"1,21",,冯紞,,@【史】@西晋宠臣，博览群书，能言善辩。曾历任魏郡太守、步兵校尉、越骑校尉、左卫将军。善于逢迎媚上，得到晋武帝宠信。与贾充、荀勖结为朋党。曾上书建议晋武帝遣返齐王司马攸回封地，间接导致司马攸病重去世。后先后担任汝南太守、御史中丞、侍中。晋武帝早期谋划伐吴时，曾和贾充、荀勖大力反对。临终时被封为散骑常侍。\n^【演】^在《三国演义》中，羊祜上表建议伐吴时，贾充、荀勖、冯紞三人力劝不可，于是此次伐吴未能成行。,?-286,少胄,,,10072201,,,,晋,三星
100723,100723,20,3,2,8500,4800,3400,8800,300,75,43,30,78,16,200108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,0,1,0,0,0,0,"3,23",,田续,,@【史】@魏晋时期将领，议郎田畴的从孙。以镇西护军的身份参与伐蜀之战。曾违抗邓艾军令，险被斩杀。后邓艾受诬被囚，押往洛阳，监军卫瓘平定钟会叛乱后，派遣田续追讨邓艾，最终在绵竹斩杀邓艾邓忠父子。\n^【演】^在《三国演义》中，田续生平与正史大体一致，在邓艾偷渡阴平、将要进攻涪城时，田续建议邓艾，士卒疲惫需要休养，险些被邓艾以惑乱军心为由斩杀。后卫瓘平定钟会叛乱，田续主动请求并率兵追上邓艾父子，将其杀害。,?,,,,10072301,,,,晋,三星
100724,100724,15,1,3,1200,8300,7900,7000,1000,10,69,66,58,50,200128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,0,1,0,0,0,0,"1,11",,王业,,@【史】@魏晋时期官员。曹髦时期，担任散骑常侍。曹髦讨伐司马昭时，与王沈共同告密，使司马昭有所防备。晋朝时期先后担任中护军、尚书左仆射。\n^【演】^在《三国演义》中，王业的事迹与正史大体一致，在曹髦讨伐司马昭的政变过程中，为避免灭族之祸，向司马昭告密。,?,,,,10072401,,,,晋,三星
100725,100725,20,3,2,5500,4200,4500,8500,600,46,35,38,71,30,200156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,1,0,0,0,0,3,,武官,,晋军骑兵将领。,?,,,,10072501,,,,晋,二星
100726,100726,20,2,3,5100,5300,3700,3300,1800,43,45,31,28,90,200141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,1,0,0,0,0,2,,武官,,晋军步兵将领。,?,,,,10072601,,,,晋,二星
100727,100727,20,1,4,5600,3800,4800,4500,1200,47,32,40,38,60,200161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,1,0,0,0,0,1,,武官,,晋军弓兵将领。,?,,,,10072701,,,,晋,二星
100728,100728,15,3,1,4500,3200,3600,8000,500,34,24,27,59,23,200175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,0,0,0,0,3,,军士,,晋军普通骑兵。,?,,,,10072801,,,,晋,一星
100729,100729,15,2,1,4200,4000,3000,2800,1600,31,30,23,21,71,200176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,0,0,0,0,2,,军士,,晋军普通步兵。,?,,,,10072901,,,,晋,一星
100730,100730,15,1,3,4700,2800,4000,4000,1000,35,21,30,30,45,200177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,0,0,0,0,1,,军士,,晋军普通弓兵。,?,,,,10073001,,,,晋,一星
100731,100731,30,1,3,8500,8700,9100,5500,1100,124,140,201,72,66,200846,100591,100591,0,0,0,0,0,210018,0,100591,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,1,0,0,"1,21,32",,钟会,,@【史】@魏晋时期重要的策臣与谋士、制定伐蜀计划并参与灭蜀之战的智将。自幼才华横溢，上至皇帝、下至群臣都对他非常赏识。在征讨毌丘俭、诸葛诞期间，钟会屡出奇谋。被人比作西汉谋士张良，又曾为司马昭献策阻止了曹髦的夺权企图，钟会得以成为司马氏的亲信。\n景元年间，钟会独力支持司马昭的伐蜀计划，从而发动伐蜀之战。灭蜀后，钟会大力结交西蜀名士，打击邓艾等人，打算自立政权，但由于手下官兵不支持钟会的行动而发动兵变，钟会与姜维等人皆死于兵乱之中。\n^【演】^在《三国演义》中，钟会少有异才，受众人赏识，夏侯霸降蜀后预言其终究成为吴蜀之大患。毌丘俭叛乱后，钟会说服司马师亲征。司马师病死后，钟会又帮助司马昭保住兵权。诸葛诞叛乱期间，钟会多次献策助司马昭平叛。\n伐蜀期间，钟会为严军法，处死名将许禇的儿子许仪，又攻下阳安关，因为在阳安城中受诸葛亮托梦，于是对百姓秋毫无犯，但在追击姜维时与邓艾交恶。灭蜀后，钟会打压邓艾，又准备与姜维策划谋反，但事情败露，被士兵乱箭射死。,225-264,士季,,子房智勇裁如此#不悟诛秦灭项人,10059101,"2,1",,,晋,五星
100732,100732,100,3,3,800,800,800,800,800,8,8,8,8,8,200184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,3,,名将,,名将,2022,,,,0,,,,群,五星
100733,100733,200,41,3,0,0,0,0,0,0,0,0,0,0,200184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,1,1,0,0,0,0,0,"1,41",3,连弩兵,,使用精工制造、可连续射击的弩弓的士兵,?,,,,0,,,,群,四星
100734,100734,200,61,3,0,0,0,0,0,0,0,0,0,0,200184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,1,1,0,0,0,0,0,"1,61",3,无当飞军,,身披铁甲、善于使用弓弩和毒箭的特种士兵,?,,,,0,,,,群,四星
100736,100736,200,92,3,0,0,0,0,0,0,0,0,0,0,200184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,1,1,0,0,0,0,0,"2,92",3,大戟士,,配备着大戟和重甲的精锐部队,?,,,,0,,,,群,四星
100737,100737,200,102,3,0,0,0,0,0,0,0,0,0,0,200184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,1,1,0,0,0,0,0,"2,102",3,白毦兵,,由丹阳兵组成的精锐，头上有白旄牛尾装饰,?,,,,0,,,,群,四星
100739,100739,200,103,3,0,0,0,0,0,0,0,0,0,0,200184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,1,1,0,0,0,0,0,"3,103",3,虎豹骑,,由曹纯率领的骑兵部队，皆天下骁锐,?,,,,0,,,,群,四星
100740,100740,200,93,3,0,0,0,0,0,0,0,0,0,0,200184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,1,1,0,0,0,0,0,"3,93",3,白马义从,,公孙瓒组建的一支轻骑部队，以擅长骑射闻名,?,,,,0,,,,群,四星
100741,100741,30,2,2,7800,9100,9000,4200,1800,103,176,209,53,170,201006,0,0,0,0,0,0,1674525600,210073,0,100741,0,0,0,0,0,0,0,0,4,4,0,0,0,1,0,0,0,0,"2,12,22",,鲁肃,,@【史】@东吴名臣，战略家、外交家。仗义疏财，性格豪爽，曾慷慨将一囷粮食送给周瑜，并与之结为好友。后投奔孙权，为其提出鼎足江东的战略规划，因此得到孙权的赏识。建安十三年，曹操率大军南下。孙权部下多主降，而鲁肃与周瑜力排众议，坚决主战。鲁肃主张联合刘备共同抗曹，并与刘备成功结为盟友。在赤壁之战中，孙刘联军大破曹军，三国鼎立之势已成。在刘备请求都督荆州时，鲁肃力主分荆州土地给刘备，曹操得知后惊讶的把笔掉在了地上。周瑜死后，鲁肃接任并统领其兵马。后孙刘联盟多次摩擦，鲁肃从中周旋，与关羽各自单刀赴会，毫无惧色，争论荆州归属。在湘水划界后，继续维持孙刘联盟。\n^【演】^在《三国演义》中，鲁肃是以一个老实人的形象出现，孙权继位后为周瑜推荐，仕于孙权，为孙权谋划战略，深受器重。赤壁之战时，鲁肃力主抗曹，出使联合刘备，并协助诸葛亮、周瑜说服孙权。鲁肃为人忠厚老实，不忍周瑜陷害诸葛亮，多次协助诸葛亮脱险。赤壁战后，鲁肃在诸葛亮的设计下，成为保人，将荆州“借”予刘备，此后多次讨要不成，处于两难的境地。周瑜去世后，鲁肃代周瑜成为水军都督。,172-217,子敬,,将相江东美，英风压上流#鲁公最忠烈，慷慨借荆州,10074101,6,,,吴,五星
100742,100742,25,1,3,5000,7400,8300,4400,900,73,139,148,66,68,201007,0,0,0,0,0,0,1674270000,310051,0,100742,0,0,0,0,0,0,0,0,1,4,1,0,0,1,0,0,0,0,"1,11,32",,阴丽华,,@【史】@汉光武帝刘秀的原配妻子，东汉第二任皇后。南阳新野人，以美貌知名，刘秀对其一见钟情，曾叹曰：“娶妻当得阴丽华”。更始元年（公元23年）6月，刘秀在宛城迎娶阴丽华。\n刘秀称帝后，封阴丽华为贵人。因为阴丽华雅性宽仁，想要立其为皇后。阴丽华以另一名贵人郭圣通有子为由，坚决推辞，最终郭氏成为皇后，一定程度上稳定了朝中局势。\n建武十七年（公元41年），刘秀废除郭皇后，立阴丽华为皇后。永平七年（公元64年）去世，与刘秀合葬于原陵，共在位二十四年，谥曰“光烈”。,5-64,,,仕宦当作执金吾#娶妻当得阴丽华,10074201,6,,,汉,五星
100743,100743,100,2,3,800,800,800,800,800,8,8,8,8,8,200184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,0,0,0,0,0,1,0,2,,新春侍女,,玉兔机灵承虎气，金乌活跃显狮威\n癸卯新春，月离与主公携手舞狮，为天下百姓送福，愿民泰国安，四海太平！\n月离本是象人之后，自幼习艺，受战火影响颠沛流离，后于癸卯春节舞狮中与主公相识，在主公邀请下随于左右。,2023,,,,10074301,,,,汉,五星
100744,100744,25,2,1,3900,3700,5700,3100,1700,26,25,40,21,69,200670,0,100280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,"2,22",,王子服,,@【史】@东汉末年越骑校尉、偏将军。建安五年，服与董承、长水校尉种辑、议郎吴硕受衣带诏共谋曹操。后事发，为操所诛。\n^【演】^在《三国演义》中，他与董承、长水校尉种辑、议郎吴硕受衣带诏共谋曹操。后事发，为操所诛。,?,,,,10028001,,,,汉,三星
100745,100745,25,1,2,7300,6100,4600,4600,900,50,42,31,31,40,200189,0,100283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,"1,11",,曹豹,,@【史】@初为陶谦部下，后仕刘备。刘备领徐州牧后，与袁术战于淮阴石亭，曹豹与张飞守下邳。豹反刘备，间迎吕布，致使吕布得以自称徐州刺史。\n^【演】^在《三国演义》中，吕布为曹豹的女婿。刘备讨袁术，留张飞守徐州，飞设宴请各官赴席。把酒至曹豹面前，豹只饮一杯，飞并怒其为吕布丈人，鞭豹至五十。豹深恨飞，阴与布谋，引布夺徐州。,?-196,,,,10028301,,,,汉,三星
100746,100746,25,2,1,5000,4800,7500,2300,1600,35,33,51,17,64,200186,0,100284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,"2,12",,郑泰,,@【史】@东汉末官吏。郑泰年轻时已有才略，喜欢结交豪杰。后来郑泰获举孝廉，由三府辟命并由公车征召，但郑泰不应命。汉灵帝死后，汉少帝刘辩继位，并由大将军何进辅政，何进任命郑泰为尚书侍郎，迁待御史。同时何进密谋诛除宦官，打算召凉州牧董卓入京协助。由于何进不听郑泰的劝阻，郑泰弃官而去。后来郑泰与荀攸和何颙等合谋诛灭董卓，但秘密泄漏，郑泰从武关逃离长安，投奔后将军袁术，袁术则上表郑泰为扬州刺史。郑泰于上任的路上去世，享年四十一岁。\n^【演】^在《三国演义》中，郑泰生平与正史大体相当。,?,公业,,,10028401,,,,汉,三星
